age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country
58.33233,282543.1,5.24016,120.92147,0.018540947,37.082836,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.214184,278111.47,5.0081024,176.03056,0.009681334,36.642933,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.568092,281900.6,5.027606,113.67363,0.018259907,37.4384,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.64957,267027.84,4.483894,40.60767,0.0005710493,35.762497,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.28343,297426.34,5.598598,202.35857,0.06098807,37.72715,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.823627,291031.8,5.3676567,205.86487,0.04996667,37.31058,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.71693,278227.6,5.0577292,127.97577,0.009892798,37.28861,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.082325,282324.97,5.094284,111.500046,0.031065738,37.034912,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.971504,280691.3,4.969584,51.246693,0.009265177,36.73103,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.358707,272218.66,4.790649,40.879456,0.0060930434,36.107666,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.765892,297815.84,5.610873,333.25235,0.11905225,37.344467,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.14904,274842.38,4.8628063,115.490746,0.015478498,36.874363,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.949665,259765.94,4.5579796,20.281645,0.00096554664,35.660034,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.50805,290341.03,5.4540834,229.51596,0.0659606,37.619884,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.68202,290846.2,5.333066,215.44267,0.030676242,36.903355,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.008186,287905.94,5.1690397,147.66895,0.0058249896,36.259613,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.682625,265109.53,4.816059,35.654617,0.0013832888,36.51901,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.569355,304578.62,5.547956,232.69241,0.17064862,38.276806,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.736,277317.53,4.7775373,44.400032,0.003079428,35.17209,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.36905,285531.0,5.022819,103.62738,0.017460221,36.79859,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.52359,280701.9,5.0744343,97.29836,0.010819873,37.204002,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.229362,276668.03,5.0587745,45.151936,0.007222864,36.204872,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.352062,287200.16,5.023609,119.8992,0.0059595834,36.4819,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.996147,277208.2,5.0989914,135.32289,0.019748555,37.095333,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.85507,292193.34,5.5055556,202.46634,0.034743402,37.187523,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.087868,281760.44,5.174252,131.84682,0.024918767,36.82065,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.98916,289952.5,5.49142,290.1462,0.09129897,37.365173,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.741863,295338.28,5.361722,90.68742,0.044173144,36.579872,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.136013,299420.88,5.479127,260.2793,0.060700558,37.264305,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.952667,282907.28,5.2202196,165.5338,0.019301496,37.169758,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.807716,301805.7,5.6261907,319.60556,0.1154496,37.61595,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.813812,288391.53,5.332969,175.5917,0.036988653,37.49689,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.08189,283757.38,5.2051272,153.42079,0.019602275,37.00757,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.7865,297291.75,5.4876704,248.1317,0.07623896,37.840054,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.0415,288953.7,5.4239063,198.398,0.10764821,37.85044,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
62.151463,262440.66,3.548302,2.416972,8.75616e-06,36.528656,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.70772,284701.38,4.87721,38.03415,0.0007554187,35.94434,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.722767,296616.75,5.5010796,178.63672,0.08026831,37.526993,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.957638,295896.84,5.5775595,272.35574,0.044827614,37.68138,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.397163,291493.94,5.248941,172.45132,0.009617737,37.019943,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.460037,295125.56,5.323754,209.68167,0.028917717,36.75334,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.719093,265196.4,4.702673,32.905933,0.0010757233,36.403324,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.270443,284325.34,5.227461,187.13411,0.03291044,37.751637,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.30883,306103.6,5.838896,501.49524,0.14743452,37.57426,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.74012,294456.1,5.2481527,173.44482,0.015720975,36.552944,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.587154,280255.38,4.8800287,53.80562,0.002518378,35.15949,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.937996,278467.97,5.0606585,223.54161,0.014099333,37.11007,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.31191,296929.6,5.069038,110.87782,0.017403832,36.870556,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.877502,288027.88,5.063272,97.19484,0.0077802646,36.10532,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.62496,292264.88,5.275859,181.70557,0.021044046,37.4979,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.38503,296847.66,5.3541985,170.64337,0.015837222,36.62228,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.697407,294601.38,5.4244986,174.35936,0.050225705,37.680542,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.0553,286582.38,4.948291,65.511444,0.00519886,35.55047,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.672264,287552.0,5.243094,138.5216,0.026883563,37.36011,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.955406,286589.38,5.2982345,151.97704,0.030445732,37.700417,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.979767,304141.94,5.330052,154.21558,0.04237167,37.46286,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.609215,295868.38,5.412616,231.48871,0.049121417,37.393837,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.60126,296856.34,5.4853487,247.50635,0.07136197,37.07174,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.15325,279087.47,5.1544313,76.74303,0.013643056,36.654087,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.49892,294359.38,5.260234,79.44375,0.0032273082,36.554302,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.439552,291685.34,5.3832607,180.83276,0.08843444,37.76543,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.175724,302642.38,5.6237693,250.42516,0.079317436,38.241936,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.835205,290563.16,5.19946,116.96462,0.007394466,36.794827,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.347492,299114.78,5.3535533,83.966995,0.009751665,36.90092,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.8195,267408.94,4.5927496,47.73888,0.00083827286,36.212658,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.878468,284994.44,5.289455,141.63158,0.045917585,37.18376,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.610863,278971.8,5.079144,168.78398,0.019939883,36.849396,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.722458,290621.5,5.3914895,205.5525,0.015975503,37.130955,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.86526,275693.7,4.80586,18.472792,0.0005591941,37.357323,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.626785,280066.3,5.101682,86.54568,0.013409743,36.61111,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.452972,291772.84,4.816454,36.438797,0.0009697722,36.02582,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.683678,290238.66,5.361501,173.29372,0.027284347,37.354446,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.950066,290184.47,5.14547,135.50543,0.013190407,37.568024,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.059196,290942.56,5.340417,208.06339,0.06734742,37.490902,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.987877,294311.2,4.8553567,61.078613,0.008508656,36.250954,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.148586,305787.6,5.6325803,335.8913,0.07943765,37.905334,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.538147,298443.9,5.2776246,177.6811,0.026426649,37.07788,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.191555,285570.94,5.11212,87.457565,0.0066908775,36.60518,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.786217,265659.06,4.6202908,25.821743,0.00032062337,36.64005,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.09498,298218.66,5.471155,281.5696,0.06503523,37.28756,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.123756,280004.16,5.155659,103.23687,0.013487955,36.823883,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.674046,297812.2,5.5361943,262.63937,0.030165624,37.212383,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.3468,292741.34,4.7831507,33.90051,0.0006515365,38.988148,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.47709,277114.06,5.027853,149.56767,0.006558286,37.135063,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.90603,271963.1,4.9101796,52.333706,0.0036623834,37.131767,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.145256,292915.44,5.4928794,233.77911,0.0776894,37.497475,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.43394,287347.44,5.293069,240.00725,0.040468264,37.29134,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.57192,289525.66,5.256259,129.6397,0.021674048,37.695545,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.600235,303824.22,5.714931,439.2749,0.33779752,38.095436,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.558388,287398.12,5.1637692,147.47726,0.010830133,36.958004,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.192455,275715.97,5.0155725,85.07761,0.017371746,36.528645,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.651066,281514.03,4.679578,39.724968,0.00037373655,36.312965,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.384785,292305.16,5.1072927,186.34116,0.017030485,36.52665,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.30057,288714.28,5.29129,141.45035,0.0119237155,36.834652,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.420685,291714.66,5.422269,219.77966,0.040908284,37.19415,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.616642,287409.12,4.768411,39.12061,0.0011851013,36.82851,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.64991,303813.3,5.7771373,291.67786,0.12852964,37.509296,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.63711,263757.8,4.786381,41.14484,0.0027932,36.244305,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.059406,279536.16,5.175381,137.11884,0.013091067,37.348038,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.325092,275076.47,4.865631,78.36744,0.0057418183,37.492573,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.909416,295786.53,5.3798885,259.7982,0.061804786,38.029816,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.802715,286599.47,5.127643,130.95047,0.017068353,36.755264,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.695362,275627.56,4.8819895,92.81147,0.0044703907,36.329823,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.0258,296570.75,5.3667755,199.84412,0.031961083,37.582226,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.611153,284190.2,4.9741726,50.81083,0.0049263006,35.28054,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.921974,243434.36,4.1505904,10.665213,0.00011615487,35.07237,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.574337,276023.53,5.024363,53.136078,0.0050710244,36.935886,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.58076,289993.22,5.3143663,185.03107,0.08179134,38.037937,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.9582,284185.56,5.219087,147.89713,0.03344662,37.43654,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.999302,283266.7,5.1866937,111.88548,0.021692887,36.594955,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.916595,297350.9,5.3133163,128.46716,0.013201116,36.50226,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.054943,295669.53,5.4049306,230.89796,0.016766915,37.3036,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.252132,292416.2,5.3851466,224.30484,0.09197668,37.30824,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.836945,279459.9,4.8192644,42.42738,0.002034538,36.63422,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.371708,306840.53,5.6409483,276.0942,0.06105784,37.490463,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.82826,283132.97,5.0490103,52.32752,0.0074208737,36.54472,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
62.650463,273539.8,4.6999335,31.691832,0.00031373423,36.05839,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.838276,290099.34,5.386092,197.51985,0.042432893,37.78071,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.072178,306650.12,5.6504807,314.1614,0.112473585,37.342834,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.07714,292933.84,5.4334445,257.66187,0.12723304,36.943523,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.081417,281599.12,5.1508527,127.80519,0.017182447,36.8009,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.514446,269828.66,4.7615705,51.896122,0.0022504178,35.468727,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.748913,269075.44,4.8474765,39.37321,0.0050885566,35.781063,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.616096,301488.1,5.246192,189.88324,0.020907858,36.924236,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.996986,298267.72,5.486256,315.7528,0.05646023,37.10299,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.791504,290608.97,5.375197,162.77296,0.035775367,37.192074,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.82354,287673.5,5.3317246,157.33592,0.034766242,37.5869,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.02664,271351.84,4.9314218,79.73876,0.009834054,37.059826,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.245407,271001.53,4.893128,36.70069,0.003922705,36.49126,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
